id,question,option_a,option_b,option_c,option_d,correct_answer,explanation,domain,eco_task,approach,difficulty,keywords,split,source,template_family
PMP-PRO-04101,"While managing a public sector modernization project, the project manager uses a Agile approach. A team member is consistently late with assigned work. What should the project manager do to best address the situation?",Confirm whether the project still supports the expected benefits before recommending changes,Cancel the current iteration and restart the planning process,Assign blame to the responsible party and document the performance issue,Ignore the concern until it appears in the next status report,A,Modern PMP emphasizes value delivery and benefits realization.,Business,Ensure benefits realization,Agile,easy,"governance, value, strategy",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04102,A Predictive project is underway for a data analytics platform rollout. The project management plan no longer reflects the current execution reality. The situation affects both delivery predictability and stakeholder confidence. Which action best aligns with PMI's project management principles?,Escalate the issue immediately to the sponsor without further analysis,Update the schedule without consulting the affected stakeholders,Remove the item from scope to protect the baseline,"Review expectations with the stakeholder and team, then update the engagement approach if needed",D,Stakeholder engagement and clear expectations help prevent recurring communication and alignment issues.,People,Lead a team,Predictive,medium,"conflict, leadership, stakeholders",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04103,"On a digital transformation program, a project manager is responsible for delivery under a Agile lifecycle. Stakeholders disagree about the definition of project success. The issue has moderate impact, but several stakeholders have different expectations. Which action should the project manager take next?",Replace the team member most closely associated with the issue,"Review expectations with the stakeholder and team, then update the engagement approach if needed",Cancel the current iteration and restart the planning process,Continue with the original plan because it was formally approved,B,Stakeholder engagement and clear expectations help prevent recurring communication and alignment issues.,People,Address impediments,Agile,medium,"collaboration, conflict, stakeholders",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04104,"During a new service launch, the project manager is working in a Agile environment. A lessons learned item from a previous phase has not been addressed. What is the most appropriate response?",Replace the team member most closely associated with the issue,Update the schedule without consulting the affected stakeholders,Direct the team to work overtime until the issue is resolved,"Assess the impact on scope, schedule, cost, quality, and risk before deciding",D,Integrated impact analysis is required before corrective action.,Process,Handle dependencies,Agile,easy,"schedule, scope, quality",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04105,"A project manager has recently joined a business intelligence implementation, which follows a Agile approach. The project management plan no longer reflects the current execution reality. What is the most appropriate response?",Ignore the concern until it appears in the next status report,Meet with the affected people to identify the root cause and agree on a constructive path forward,Close the risk because it has not yet occurred,Assign blame to the responsible party and document the performance issue,B,The best first step is to understand the root cause and involve the people closest to the issue.,People,Resolve interpersonal issues,Agile,easy,"collaboration, leadership, conflict",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04106,"While managing a financial services migration, the project manager uses a Hybrid approach. The project is on schedule but stakeholders say communication is poor. Which action should the project manager take next?",Replace the team member most closely associated with the issue,Escalate the issue immediately to the sponsor without further analysis,Engage the governance body with evidence-based options and recommendations,Approve the request immediately to maintain stakeholder satisfaction,C,"Governance decisions should be supported by analysis, not assumptions.",Business,Ensure benefits realization,Hybrid,easy,"value, benefits, strategy",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04107,A project manager is leading an internal operations improvement project using a Hybrid approach. A dependency with another team threatens the next release. The team has limited time to respond before the next status review. Which step should be taken to resolve the issue effectively?,Assign blame to the responsible party and document the performance issue,"Analyze the impact, document the issue, and follow the appropriate change control process",Escalate the issue immediately to the sponsor without further analysis,Approve the request immediately to maintain stakeholder satisfaction,B,Changes should be evaluated for impact before approval or implementation.,Process,Plan project work,Hybrid,medium,"change control, risk, scope",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04108,"A Predictive project is underway for a digital transformation program. The product owner is unavailable for backlog clarification. Two alternatives appear reasonable, but one may reduce long-term business value. Which action should the project manager take next?",Make the decision alone to avoid slowing the project team,Use servant leadership to support the team in resolving the issue,Close the risk because it has not yet occurred,Cancel the current iteration and restart the planning process,B,"Servant leadership is strongly aligned with the modern PMP exam, especially in agile and hybrid environments.",People,Lead a team,Predictive,hard,"stakeholders, collaboration, team",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04109,A project manager is leading a mobile application delivery project using a Predictive approach. A critical defect appears shortly before a planned release. The team has limited time to respond before the next status review. How should the project manager proceed?,Approve the request immediately to maintain stakeholder satisfaction,Replace the team member most closely associated with the issue,Assign blame to the responsible party and document the performance issue,Review acceptance criteria with stakeholders and validate the deliverable against agreed requirements,D,Validation should be based on agreed criteria and stakeholder alignment.,Process,Manage procurement,Predictive,medium,"schedule, scope, quality",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04110,"The project manager is accountable for a supply chain improvement project, delivered through a Hybrid model. A change request conflicts with approved project constraints. The team has limited time to respond before the next status review. What should the project manager do to best address the situation?",Remove the item from scope to protect the baseline,"Analyze the impact, document the issue, and follow the appropriate change control process",Make the decision alone to avoid slowing the project team,Replace the team member most closely associated with the issue,B,Changes should be evaluated for impact before approval or implementation.,Process,Track project performance,Hybrid,medium,"change control, quality, scope",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04111,"A Agile project is underway for a cloud migration project. A newly assigned team member lacks knowledge of the project context. The issue has moderate impact, but several stakeholders have different expectations. How should the project manager proceed?",Replace the team member most closely associated with the issue,Update the schedule without consulting the affected stakeholders,Cancel the current iteration and restart the planning process,Use servant leadership to support the team in resolving the issue,D,"Servant leadership is strongly aligned with the modern PMP exam, especially in agile and hybrid environments.",People,Support team performance,Agile,medium,"stakeholders, collaboration, leadership",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04112,A project manager is leading a cybersecurity enhancement project using a Agile approach. The team is meeting deadlines but quality defects are increasing. The situation affects both delivery predictability and stakeholder confidence. What should the project manager do to best address the situation?,Escalate the issue immediately to the sponsor without further analysis,"Review the relevant plan or register, update it, and define an appropriate response",Direct the team to work overtime until the issue is resolved,Replace the team member most closely associated with the issue,B,"PMI expects proactive planning, documentation, and response definition.",Process,Manage changes,Agile,medium,"scope, risk, quality",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04113,"On a public sector modernization project, a project manager is responsible for delivery under a Predictive lifecycle. Several team members are uncertain about roles and responsibilities. The sponsor expects immediate action, while the team recommends further analysis. What should the project manager do to best address the situation?",Update the schedule without consulting the affected stakeholders,Cancel the current iteration and restart the planning process,Facilitate a collaborative discussion to understand concerns and align the team,Ignore the concern until it appears in the next status report,C,"The PMI mindset favors collaboration, listening, and resolving conflict at the lowest appropriate level before escalation.",People,Manage stakeholder expectations,Predictive,hard,"stakeholders, leadership, collaboration",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04114,"During a data analytics platform rollout, the project manager is working in a Predictive environment. A team member proposes a solution that conflicts with organizational standards. The situation affects both delivery predictability and stakeholder confidence. Which step should be taken to resolve the issue effectively?",Coach the team toward shared ownership while removing impediments,Continue with the original plan because it was formally approved,Cancel the current iteration and restart the planning process,Ask the sponsor to decide the technical solution,A,The project manager should enable the team rather than command the solution.,People,Promote collaboration,Predictive,medium,"conflict, stakeholders, leadership",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04115,"In a mobile application delivery project, the project team is operating with a Predictive delivery model. Several team members are uncertain about roles and responsibilities. The situation affects both delivery predictability and stakeholder confidence. What is the best course of action?",Make the decision alone to avoid slowing the project team,Tell the customer the change cannot be considered at this point,Close the risk because it has not yet occurred,Review the benefits realization plan and adjust the approach with stakeholder agreement,D,Projects should remain aligned to business outcomes throughout delivery.,Business,Align project with business value,Predictive,medium,"benefits, compliance, value",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04116,"While managing a regulatory compliance initiative, the project manager uses a Predictive approach. A predictive project receives frequent change requests from business users. The team has limited time to respond before the next status review. Which action best aligns with PMI's project management principles?",Engage the governance body with evidence-based options and recommendations,Assign blame to the responsible party and document the performance issue,Make the decision alone to avoid slowing the project team,Cancel the current iteration and restart the planning process,A,"Governance decisions should be supported by analysis, not assumptions.",Business,Maintain compliance,Predictive,medium,"strategy, governance, benefits",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04117,"A project manager has recently joined a cybersecurity enhancement project, which follows a Agile approach. A team member is consistently late with assigned work. The situation affects both delivery predictability and stakeholder confidence. Which action best aligns with PMI's project management principles?",Ignore the concern until it appears in the next status report,Ask the sponsor to decide the technical solution,Confirm whether the project still supports the expected benefits before recommending changes,Continue with the original plan because it was formally approved,C,Modern PMP emphasizes value delivery and benefits realization.,Business,Ensure benefits realization,Agile,medium,"governance, value, compliance",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04118,"While managing a digital transformation program, the project manager uses a Predictive approach. The team reports that acceptance criteria are unclear. The project manager must balance delivery speed, stakeholder trust, and governance expectations. How should the project manager proceed?",Replace the team member most closely associated with the issue,Delay all project work until every stakeholder reaches full agreement,Ignore the concern until it appears in the next status report,Evaluate the impact on business value and discuss options with the sponsor and key stakeholders,D,The project manager must keep the project aligned with value and strategy.,Business,Manage business impact,Predictive,hard,"strategy, governance, compliance",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04119,"On an infrastructure modernization effort, a project manager is responsible for delivery under a Hybrid lifecycle. A stakeholder bypasses the agreed communication channels. The team has limited time to respond before the next status review. What should the project manager do to best address the situation?",Make the decision alone to avoid slowing the project team,Delay all project work until every stakeholder reaches full agreement,Escalate the issue immediately to the sponsor without further analysis,"Review expectations with the stakeholder and team, then update the engagement approach if needed",D,Stakeholder engagement and clear expectations help prevent recurring communication and alignment issues.,People,Manage conflict,Hybrid,medium,"collaboration, leadership, stakeholders",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04120,A Predictive project is underway for an enterprise resource planning deployment. The product owner is unavailable for backlog clarification. Which action best aligns with PMI's project management principles?,Update the schedule without consulting the affected stakeholders,Cancel the current iteration and restart the planning process,Close the risk because it has not yet occurred,Coach the team toward shared ownership while removing impediments,D,The project manager should enable the team rather than command the solution.,People,Empower team members,Predictive,easy,"team, leadership, collaboration",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04121,"While managing a cybersecurity enhancement project, the project manager uses a Agile approach. The budget forecast shows a possible overrun next quarter. Two alternatives appear reasonable, but one may reduce long-term business value. Which action best aligns with PMI's project management principles?",Facilitate a collaborative discussion to understand concerns and align the team,Direct the team to work overtime until the issue is resolved,Cancel the current iteration and restart the planning process,Close the risk because it has not yet occurred,A,"The PMI mindset favors collaboration, listening, and resolving conflict at the lowest appropriate level before escalation.",People,Manage conflict,Agile,hard,"team, stakeholders, conflict",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04122,"While managing a distributed software implementation, the project manager uses a Predictive approach. The project management plan no longer reflects the current execution reality. The situation affects both delivery predictability and stakeholder confidence. How can the project manager best support project success?",Delay all project work until every stakeholder reaches full agreement,Approve the request immediately to maintain stakeholder satisfaction,"Review the relevant plan or register, update it, and define an appropriate response",Update the schedule without consulting the affected stakeholders,C,"PMI expects proactive planning, documentation, and response definition.",Process,Plan project work,Predictive,medium,"schedule, change control, quality",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04123,"During a new service launch, the project manager is working in a Predictive environment. Two senior team members disagree about the delivery approach. What should the project manager do before taking corrective action?",Tell the customer the change cannot be considered at this point,Escalate the issue immediately to the sponsor without further analysis,Approve the request immediately to maintain stakeholder satisfaction,Facilitate a collaborative discussion to understand concerns and align the team,D,"The PMI mindset favors collaboration, listening, and resolving conflict at the lowest appropriate level before escalation.",People,Empower team members,Predictive,easy,"leadership, collaboration, conflict",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04124,"A project manager has recently joined a manufacturing automation project, which follows a Predictive approach. A lessons learned item from a previous phase has not been addressed. What should the project manager do to best address the situation?",Close the risk because it has not yet occurred,Remove the item from scope to protect the baseline,Assess compliance and business implications before proceeding,Assign blame to the responsible party and document the performance issue,C,"Business environment issues require evaluation of compliance, governance, and organizational impact.",Business,Evaluate benefits,Predictive,easy,"strategy, benefits, value",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04125,"During a distributed software implementation, the project manager is working in a Predictive environment. A lessons learned item from a previous phase has not been addressed. The issue has moderate impact, but several stakeholders have different expectations. How can the project manager best support project success?","Analyze the impact, document the issue, and follow the appropriate change control process",Remove the item from scope to protect the baseline,Ask the sponsor to decide the technical solution,Cancel the current iteration and restart the planning process,A,Changes should be evaluated for impact before approval or implementation.,Process,Handle dependencies,Predictive,medium,"schedule, risk, change control",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04126,"A project manager has recently joined an infrastructure modernization effort, which follows a Predictive approach. The customer asks for faster delivery without reducing scope. The team has limited time to respond before the next status review. What should the project manager do to best address the situation?","Analyze the impact, document the issue, and follow the appropriate change control process",Cancel the current iteration and restart the planning process,Close the risk because it has not yet occurred,Update the schedule without consulting the affected stakeholders,A,Changes should be evaluated for impact before approval or implementation.,Process,Manage risks,Predictive,medium,"scope, change control, quality",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04127,A project manager is leading a public sector modernization project using a Hybrid approach. The budget forecast shows a possible overrun next quarter. Which action best aligns with PMI's project management principles?,Delay all project work until every stakeholder reaches full agreement,Ignore the concern until it appears in the next status report,Review the benefits realization plan and adjust the approach with stakeholder agreement,Cancel the current iteration and restart the planning process,C,Projects should remain aligned to business outcomes throughout delivery.,Business,Protect strategic objectives,Hybrid,easy,"compliance, value, strategy",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04128,"In a cybersecurity enhancement project, the project team is operating with a Agile delivery model. A stakeholder bypasses the agreed communication channels. The team has limited time to respond before the next status review. What is the best course of action?",Confirm whether the project still supports the expected benefits before recommending changes,Remove the item from scope to protect the baseline,Continue with the original plan because it was formally approved,Ignore the concern until it appears in the next status report,A,Modern PMP emphasizes value delivery and benefits realization.,Business,Support governance,Agile,medium,"governance, benefits, strategy",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04129,A project manager is leading a financial services migration using a Predictive approach. The product owner is unavailable for backlog clarification. The situation affects both delivery predictability and stakeholder confidence. What should the project manager do to best address the situation?,Make the decision alone to avoid slowing the project team,Use servant leadership to support the team in resolving the issue,Replace the team member most closely associated with the issue,Delay all project work until every stakeholder reaches full agreement,B,"Servant leadership is strongly aligned with the modern PMP exam, especially in agile and hybrid environments.",People,Build a shared understanding,Predictive,medium,"conflict, collaboration, stakeholders",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04130,"A project manager has recently joined a process optimization initiative, which follows a Predictive approach. An agile team asks the project manager to decide how they should complete the work. The issue has moderate impact, but several stakeholders have different expectations. Which step should be taken to resolve the issue effectively?",Remove the item from scope to protect the baseline,Make the decision alone to avoid slowing the project team,Coach the team toward shared ownership while removing impediments,Assign blame to the responsible party and document the performance issue,C,The project manager should enable the team rather than command the solution.,People,Empower team members,Predictive,medium,"stakeholders, collaboration, team",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04131,"The project manager is accountable for a customer-facing product release, delivered through a Predictive model. A stakeholder bypasses the agreed communication channels. What should the project manager do first?",Delay all project work until every stakeholder reaches full agreement,Cancel the current iteration and restart the planning process,Remove the item from scope to protect the baseline,Coach the team toward shared ownership while removing impediments,D,The project manager should enable the team rather than command the solution.,People,Build a shared understanding,Predictive,easy,"leadership, stakeholders, collaboration",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04132,"While managing a data analytics platform rollout, the project manager uses a Agile approach. A new regulation affects part of the planned solution. The sponsor expects immediate action, while the team recommends further analysis. Which action best aligns with PMI's project management principles?",Replace the team member most closely associated with the issue,Delay all project work until every stakeholder reaches full agreement,Review the benefits realization plan and adjust the approach with stakeholder agreement,Direct the team to work overtime until the issue is resolved,C,Projects should remain aligned to business outcomes throughout delivery.,Business,Support organizational change,Agile,hard,"value, compliance, governance",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04133,"A Predictive project is underway for a digital transformation program. A procurement contract does not clearly define acceptance criteria. The issue has moderate impact, but several stakeholders have different expectations. What is the best course of action?",Engage the governance body with evidence-based options and recommendations,Delay all project work until every stakeholder reaches full agreement,Escalate the issue immediately to the sponsor without further analysis,Assign blame to the responsible party and document the performance issue,A,"Governance decisions should be supported by analysis, not assumptions.",Business,Protect strategic objectives,Predictive,medium,"governance, strategy, compliance",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04134,"While managing a business intelligence implementation, the project manager uses a Predictive approach. A lessons learned item from a previous phase has not been addressed. The situation affects both delivery predictability and stakeholder confidence. How should the project manager proceed?",Ask the sponsor to decide the technical solution,"Review expectations with the stakeholder and team, then update the engagement approach if needed",Cancel the current iteration and restart the planning process,Delay all project work until every stakeholder reaches full agreement,B,Stakeholder engagement and clear expectations help prevent recurring communication and alignment issues.,People,Promote collaboration,Predictive,medium,"conflict, stakeholders, team",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04135,"On a process optimization initiative, a project manager is responsible for delivery under a Hybrid lifecycle. Stakeholders disagree about the definition of project success. How should the project manager proceed?",Replace the team member most closely associated with the issue,"Analyze the impact, document the issue, and follow the appropriate change control process",Ask the sponsor to decide the technical solution,Cancel the current iteration and restart the planning process,B,Changes should be evaluated for impact before approval or implementation.,Process,Manage risks,Hybrid,easy,"quality, schedule, risk",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04136,A Predictive project is underway for a process optimization initiative. The team is meeting deadlines but quality defects are increasing. What should the project manager do before taking corrective action?,Coach the team toward shared ownership while removing impediments,Continue with the original plan because it was formally approved,Update the schedule without consulting the affected stakeholders,Cancel the current iteration and restart the planning process,A,The project manager should enable the team rather than command the solution.,People,Resolve interpersonal issues,Predictive,easy,"stakeholders, conflict, collaboration",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04137,"On a supply chain improvement project, a project manager is responsible for delivery under a Predictive lifecycle. A key stakeholder requests a major change late in the iteration. What should the project manager do before taking corrective action?",Continue with the original plan because it was formally approved,Ignore the concern until it appears in the next status report,Update the schedule without consulting the affected stakeholders,Evaluate the impact on business value and discuss options with the sponsor and key stakeholders,D,The project manager must keep the project aligned with value and strategy.,Business,Ensure benefits realization,Predictive,easy,"strategy, compliance, governance",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04138,A Hybrid project is underway for a mobile application delivery project. A functional manager pulls a critical resource from the project. Which step should be taken to resolve the issue effectively?,Ask the sponsor to decide the technical solution,Approve the request immediately to maintain stakeholder satisfaction,Facilitate a collaborative discussion to understand concerns and align the team,Assign blame to the responsible party and document the performance issue,C,"The PMI mindset favors collaboration, listening, and resolving conflict at the lowest appropriate level before escalation.",People,Manage stakeholder expectations,Hybrid,easy,"team, leadership, collaboration",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04139,"A project manager has recently joined a manufacturing automation project, which follows a Hybrid approach. Two senior team members disagree about the delivery approach. The team has limited time to respond before the next status review. Which action best aligns with PMI's project management principles?",Review acceptance criteria with stakeholders and validate the deliverable against agreed requirements,Direct the team to work overtime until the issue is resolved,Approve the request immediately to maintain stakeholder satisfaction,Update the schedule without consulting the affected stakeholders,A,Validation should be based on agreed criteria and stakeholder alignment.,Process,Plan project work,Hybrid,medium,"scope, schedule, change control",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04140,A project manager is leading a healthcare process improvement initiative using a Agile approach. Stakeholders disagree about the definition of project success. The team has limited time to respond before the next status review. What should the project manager do first?,Make the decision alone to avoid slowing the project team,Engage the governance body with evidence-based options and recommendations,Delay all project work until every stakeholder reaches full agreement,Remove the item from scope to protect the baseline,B,"Governance decisions should be supported by analysis, not assumptions.",Business,Assess value delivery,Agile,medium,"strategy, compliance, governance",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04141,A Agile project is underway for a mobile application delivery project. A technical decision could reduce long-term maintainability. Which action best aligns with PMI's project management principles?,Escalate the issue immediately to the sponsor without further analysis,Assess compliance and business implications before proceeding,Make the decision alone to avoid slowing the project team,Tell the customer the change cannot be considered at this point,B,"Business environment issues require evaluation of compliance, governance, and organizational impact.",Business,Ensure benefits realization,Agile,easy,"value, compliance, strategy",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04142,"A project manager is leading a vendor-led integration project using a Hybrid approach. The team is meeting deadlines but quality defects are increasing. The issue has moderate impact, but several stakeholders have different expectations. What should the project manager do to best address the situation?",Cancel the current iteration and restart the planning process,Ignore the concern until it appears in the next status report,Evaluate the impact on business value and discuss options with the sponsor and key stakeholders,Direct the team to work overtime until the issue is resolved,C,The project manager must keep the project aligned with value and strategy.,Business,Assess value delivery,Hybrid,medium,"value, benefits, compliance",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04143,"A project manager has recently joined a regulatory compliance initiative, which follows a Predictive approach. The team reports that acceptance criteria are unclear. The sponsor expects immediate action, while the team recommends further analysis. What is the best course of action?",Confirm whether the project still supports the expected benefits before recommending changes,Escalate the issue immediately to the sponsor without further analysis,Direct the team to work overtime until the issue is resolved,Update the schedule without consulting the affected stakeholders,A,Modern PMP emphasizes value delivery and benefits realization.,Business,Manage business impact,Predictive,hard,"compliance, benefits, governance",validation,synthetic_eco_aligned_pro,scenario
PMP-PRO-04144,"On a mobile application delivery project, a project manager is responsible for delivery under a Predictive lifecycle. The budget forecast shows a possible overrun next quarter. The project manager must balance delivery speed, stakeholder trust, and governance expectations. Which action should the project manager take next?",Ignore the concern until it appears in the next status report,Confirm whether the project still supports the expected benefits before recommending changes,Tell the customer the change cannot be considered at this point,Delay all project work until every stakeholder reaches full agreement,B,Modern PMP emphasizes value delivery and benefits realization.,Business,Protect strategic objectives,Predictive,hard,"value, compliance, governance",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04145,"The project manager is accountable for an infrastructure modernization effort, delivered through a Predictive model. A key stakeholder requests a major change late in the iteration. The project manager must balance delivery speed, stakeholder trust, and governance expectations. What is the best course of action?",Assess compliance and business implications before proceeding,Make the decision alone to avoid slowing the project team,Ask the sponsor to decide the technical solution,Approve the request immediately to maintain stakeholder satisfaction,A,"Business environment issues require evaluation of compliance, governance, and organizational impact.",Business,Support organizational change,Predictive,hard,"governance, compliance, value",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04146,"The project manager is accountable for a mobile application delivery project, delivered through a Predictive model. A newly assigned team member lacks knowledge of the project context. The issue has moderate impact, but several stakeholders have different expectations. How can the project manager best support project success?",Approve the request immediately to maintain stakeholder satisfaction,Ask the sponsor to decide the technical solution,Coach the team toward shared ownership while removing impediments,Ignore the concern until it appears in the next status report,C,The project manager should enable the team rather than command the solution.,People,Manage stakeholder expectations,Predictive,medium,"stakeholders, collaboration, conflict",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04147,"The project manager is accountable for a regulatory compliance initiative, delivered through a Agile model. Users reject a deliverable during a review session. The team has limited time to respond before the next status review. What should the project manager do before taking corrective action?",Continue with the original plan because it was formally approved,Update the schedule without consulting the affected stakeholders,Assess compliance and business implications before proceeding,Remove the item from scope to protect the baseline,C,"Business environment issues require evaluation of compliance, governance, and organizational impact.",Business,Align project with business value,Agile,medium,"compliance, value, strategy",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04148,"A Hybrid project is underway for a distributed software implementation. An agile team asks the project manager to decide how they should complete the work. The issue has moderate impact, but several stakeholders have different expectations. Which step should be taken to resolve the issue effectively?","Analyze the impact, document the issue, and follow the appropriate change control process",Ignore the concern until it appears in the next status report,Continue with the original plan because it was formally approved,Escalate the issue immediately to the sponsor without further analysis,A,Changes should be evaluated for impact before approval or implementation.,Process,Manage changes,Hybrid,medium,"change control, risk, schedule",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04149,A Predictive project is underway for a financial services migration. Team velocity has dropped for three consecutive iterations. Which action best aligns with PMI's project management principles?,Review the benefits realization plan and adjust the approach with stakeholder agreement,Direct the team to work overtime until the issue is resolved,Continue with the original plan because it was formally approved,Update the schedule without consulting the affected stakeholders,A,Projects should remain aligned to business outcomes throughout delivery.,Business,Respond to market change,Predictive,easy,"strategy, governance, value",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04150,A project manager is leading a digital transformation program using a Agile approach. A procurement contract does not clearly define acceptance criteria. Which step should be taken to resolve the issue effectively?,Delay all project work until every stakeholder reaches full agreement,Ignore the concern until it appears in the next status report,Ask the sponsor to decide the technical solution,Coach the team toward shared ownership while removing impediments,D,The project manager should enable the team rather than command the solution.,People,Resolve interpersonal issues,Agile,easy,"leadership, collaboration, team",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04151,A Agile project is underway for a customer-facing product release. A business unit refuses to participate in validation activities. How should the project manager proceed?,Delay all project work until every stakeholder reaches full agreement,Make the decision alone to avoid slowing the project team,Approve the request immediately to maintain stakeholder satisfaction,Assess compliance and business implications before proceeding,D,"Business environment issues require evaluation of compliance, governance, and organizational impact.",Business,Manage business impact,Agile,easy,"strategy, compliance, benefits",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04152,"While managing a vendor-led integration project, the project manager uses a Hybrid approach. The team is meeting deadlines but quality defects are increasing. The team has limited time to respond before the next status review. Which action best aligns with PMI's project management principles?",Assign blame to the responsible party and document the performance issue,Update the schedule without consulting the affected stakeholders,Coach the team toward shared ownership while removing impediments,Approve the request immediately to maintain stakeholder satisfaction,C,The project manager should enable the team rather than command the solution.,People,Address impediments,Hybrid,medium,"conflict, team, leadership",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04153,"In a process optimization initiative, the project team is operating with a Agile delivery model. A team member is consistently late with assigned work. Two alternatives appear reasonable, but one may reduce long-term business value. How should the project manager proceed?",Delay all project work until every stakeholder reaches full agreement,Ignore the concern until it appears in the next status report,Use servant leadership to support the team in resolving the issue,Remove the item from scope to protect the baseline,C,"Servant leadership is strongly aligned with the modern PMP exam, especially in agile and hybrid environments.",People,Resolve interpersonal issues,Agile,hard,"leadership, stakeholders, team",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04154,"On a public sector modernization project, a project manager is responsible for delivery under a Predictive lifecycle. The project is on schedule but stakeholders say communication is poor. Which step should be taken to resolve the issue effectively?",Delay all project work until every stakeholder reaches full agreement,Close the risk because it has not yet occurred,Ask the sponsor to decide the technical solution,Review the benefits realization plan and adjust the approach with stakeholder agreement,D,Projects should remain aligned to business outcomes throughout delivery.,Business,Respond to market change,Predictive,easy,"governance, value, compliance",test,synthetic_eco_aligned_pro,scenario
PMP-PRO-04155,"In a customer-facing product release, the project team is operating with a Agile delivery model. A key stakeholder requests a major change late in the iteration. Which action should the project manager take next?",Assign blame to the responsible party and document the performance issue,Tell the customer the change cannot be considered at this point,Make the decision alone to avoid slowing the project team,Evaluate the impact on business value and discuss options with the sponsor and key stakeholders,D,The project manager must keep the project aligned with value and strategy.,Business,Support governance,Agile,easy,"strategy, compliance, benefits",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04156,"A Predictive project is underway for a process optimization initiative. Several team members are uncertain about roles and responsibilities. The issue has moderate impact, but several stakeholders have different expectations. What should the project manager do to best address the situation?",Ask the sponsor to decide the technical solution,Update the schedule without consulting the affected stakeholders,Remove the item from scope to protect the baseline,"Analyze the impact, document the issue, and follow the appropriate change control process",D,Changes should be evaluated for impact before approval or implementation.,Process,Manage changes,Predictive,medium,"risk, schedule, quality",train,synthetic_eco_aligned_pro,scenario
PMP-PRO-04157,"On a mobile application delivery project, a project manager is responsible for delivery under a Hybrid lifecycle. Stakeholders disagree about the definition of project success. The situation affects both delivery predictability and stakeholder confidence. How should the project manager proceed?",Cancel the current iteration and restart the planning process,Assign blame to the responsible party and document the performance issue,Ask the sponsor to decide the technical solution,Evaluate the impact on business value and discuss options with the sponsor and key stakeholders,D,The project manager must keep the project aligned with value and strategy.,Business,Evaluate benefits,Hybrid,medium,"value, compliance, benefits",train,synthetic_eco_aligned_pro,scenario
