Peso_inicial_kg,Raça,Sexo,Idade_inicial_meses,Dieta,Clima,Temperatura_media_C,Indice_pluviometrico_mm,Peso_final_kg,Momento_ideal_abate_dias,Ganho_peso_diario_kg,Idade_inicial_anos,Classificacao,RFID
225.8,Angus,Fêmea,28,Baixa energia,Sul,21.5,33.8,412.5,166,1.12,2.3,Vaca,NAT3BIF3DA2GJ3U
228.8,Senepol,Macho,22,Baixa energia,Cerrado,31.5,66.8,511.0,118,2.39,1.8,Novilha,LU0MZM3FLSCBLKF
206.1,Brahman,Fêmea,22,Baixa energia,Sul,34.5,283.7,418.5,150,1.42,1.8,Novilha,MS549OW03OLF6JP
225.3,Hereford,Fêmea,27,Alta energia,Cerrado,34.6,293.2,483.4,159,1.62,2.2,Vaca,IHHEXCB8LHLBJRD
241.8,Angus,Macho,13,Alta energia,Nordeste,33.0,119.1,529.5,168,1.71,1.1,Novilha,TIMQRJ18U0QVIXD
226.6,Angus,Fêmea,13,Alta energia,Cerrado,29.0,277.8,437.8,169,1.25,1.1,Novilha,JO8CWGL0BMTJ415
213.3,Senepol,Fêmea,19,Média energia,Sul,30.5,168.0,392.0,113,1.58,1.6,Novilha,WIRMVJ7G1NKF7ZE
218.1,Nelore,Macho,24,Baixa energia,Sul,24.3,88.2,445.7,112,2.03,2.0,Novilha,TUFB1N7OYKA35Q6
269.1,Hereford,Fêmea,21,Alta energia,Nordeste,29.5,213.7,555.3,99,2.89,1.8,Novilha,5EA5HHH7XUQ667L
231.0,Senepol,Macho,19,Média energia,Sul,26.8,201.1,501.7,143,1.89,1.6,Novilha,ANYBU8RHG62WGCA
254.6,Hereford,Fêmea,15,Alta energia,Cerrado,27.2,296.8,414.5,130,1.23,1.2,Novilha,IVSAEJGOE3GCLLX
275.5,Nelore,Macho,26,Alta energia,Nordeste,31.4,86.9,529.4,138,1.84,2.2,Touro,0XGIA97ZTB7M1F2
303.6,Nelore,Macho,12,Baixa energia,Sul,24.2,204.9,539.4,106,2.22,1.0,Garrote,9YXHUXB8G3P2JPF
205.9,Senepol,Macho,22,Média energia,Sul,24.8,25.1,492.0,145,1.97,1.8,Novilha,Z9G0S97MOT75KYZ
319.9,Nelore,Fêmea,18,Baixa energia,Cerrado,33.9,43.0,488.3,134,1.26,1.5,Novilha,25JZKL779V17842
294.2,Brahman,Macho,28,Baixa energia,Cerrado,20.8,11.1,524.3,119,1.93,2.3,Touro,K77XTNTGOX98VW2
212.3,Angus,Macho,29,Alta energia,Nordeste,27.3,299.8,494.2,133,2.12,2.4,Touro,0N05R2PLAG088CD
331.0,Senepol,Macho,23,Baixa energia,Sul,33.7,242.7,542.5,163,1.3,1.9,Novilha,RBQAR9Y59RZZN0D
338.1,Hereford,Macho,20,Média energia,Cerrado,29.2,238.1,560.4,144,1.54,1.7,Novilha,JMT5H0EOSFVC7SR
209.2,Brahman,Macho,16,Baixa energia,Nordeste,28.2,157.8,369.8,108,1.49,1.3,Novilha,UU3ML3MJDD6TY77
241.5,Senepol,Fêmea,21,Baixa energia,Sul,23.7,97.0,433.2,118,1.62,1.8,Novilha,4KMPKZEXDNRBKFN
320.9,Nelore,Fêmea,15,Baixa energia,Sul,25.1,53.9,519.6,91,2.18,1.2,Novilha,6EI5ZOZ6Z2NMONT
312.2,Nelore,Fêmea,16,Alta energia,Nordeste,32.8,92.6,604.0,125,2.33,1.3,Novilha,TVBJGDOF650ZPCD
227.7,Nelore,Fêmea,21,Média energia,Nordeste,28.4,119.0,420.1,108,1.78,1.8,Novilha,2G2ET36YNKGWKGX
231.4,Nelore,Fêmea,22,Alta energia,Cerrado,27.7,229.3,450.5,96,2.28,1.8,Novilha,T26OMDYB6XI8OHX
255.6,Hereford,Fêmea,21,Alta energia,Sul,21.5,166.5,506.3,115,2.18,1.8,Novilha,PBOI9MAK2OCJ3AE
272.7,Brahman,Fêmea,19,Alta energia,Sul,20.2,32.5,447.0,168,1.04,1.6,Novilha,M1BQ7RD67UBM1TK
292.7,Angus,Macho,13,Alta energia,Sul,34.5,15.2,515.7,127,1.76,1.1,Novilha,8U6CF82HVD6QR8M
255.3,Hereford,Fêmea,19,Alta energia,Nordeste,25.7,39.7,516.1,92,2.83,1.6,Novilha,R81PQ61Z5EG0U9Y
269.4,Hereford,Macho,27,Média energia,Cerrado,29.0,129.0,549.4,169,1.66,2.2,Touro,627USZIJCOV0D3M
312.1,Angus,Macho,16,Baixa energia,Sul,21.2,280.6,556.0,155,1.57,1.3,Novilha,N61CGUZ2NZWB17C
205.5,Angus,Fêmea,14,Alta energia,Nordeste,30.2,194.8,455.9,160,1.56,1.2,Novilha,0SJ27IX0D0AMKXH
237.9,Nelore,Macho,23,Alta energia,Sul,34.0,242.5,406.8,132,1.28,1.9,Novilha,TB4QBHOUS54QJXE
307.0,Hereford,Macho,24,Média energia,Cerrado,28.6,145.2,598.9,151,1.93,2.0,Novilha,8L0Q0Q8E4LNFM81
334.3,Senepol,Macho,24,Média energia,Sul,21.9,114.9,504.2,160,1.06,2.0,Novilha,0KXWSY77Z99LKAH
276.8,Angus,Macho,21,Baixa energia,Cerrado,28.7,41.4,543.0,113,2.36,1.8,Novilha,2CZFMJLN75UNB26
279.8,Angus,Fêmea,15,Média energia,Cerrado,31.5,264.0,469.5,128,1.48,1.2,Novilha,X0LLTNOI7ECG4VO
216.1,Brahman,Fêmea,20,Baixa energia,Sul,26.1,237.1,506.1,157,1.85,1.7,Novilha,FA80VGRF3S5JSVU
267.1,Senepol,Fêmea,13,Alta energia,Sul,33.2,58.8,525.1,133,1.94,1.1,Novilha,H4UP994OLBCML9V
279.9,Senepol,Fêmea,12,Alta energia,Cerrado,29.7,158.6,543.0,94,2.8,1.0,Garrote,8Z9NRMBQ14X2CER
236.4,Angus,Fêmea,18,Baixa energia,Nordeste,33.5,151.3,419.3,144,1.27,1.5,Novilha,ZNPVH2C2R3J0JGN
240.4,Nelore,Fêmea,28,Média energia,Cerrado,29.4,191.3,456.9,119,1.82,2.3,Vaca,MARYCN5DW7GMXX7
256.6,Brahman,Fêmea,14,Baixa energia,Sul,22.0,284.4,499.3,118,2.06,1.2,Novilha,0A8U8YKREZHOSZI
203.0,Senepol,Fêmea,14,Média energia,Sul,24.6,178.1,468.5,115,2.31,1.2,Novilha,Y7CB5RDECH8GSLX
248.3,Angus,Fêmea,14,Alta energia,Nordeste,23.0,166.7,413.9,172,0.96,1.2,Novilha,YT7539KPHP44VW4
231.7,Senepol,Fêmea,28,Média energia,Cerrado,33.6,24.6,526.1,115,2.56,2.3,Vaca,HSPGUEARWFHGIN9
249.1,Brahman,Macho,18,Baixa energia,Cerrado,31.4,28.2,532.6,126,2.25,1.5,Novilha,IMBLX9TB7P2OPH8
218.0,Brahman,Fêmea,25,Baixa energia,Cerrado,30.1,64.3,408.6,142,1.34,2.1,Vaca,7SYEWTMS6STRIZX
333.6,Hereford,Macho,28,Alta energia,Sul,24.5,19.4,607.0,119,2.3,2.3,Touro,JC4D939LZELTBHC
289.0,Angus,Macho,29,Média energia,Cerrado,22.8,225.6,516.7,92,2.48,2.4,Touro,ZEH8VRSF8SVWWQR
301.9,Brahman,Macho,24,Média energia,Nordeste,31.3,219.8,521.2,132,1.66,2.0,Novilha,7VDCFBA54XABYQX
318.4,Hereford,Macho,29,Média energia,Sul,27.1,49.5,515.6,96,2.05,2.4,Touro,7AQM8TJQFTV03OX
274.8,Hereford,Fêmea,15,Alta energia,Sul,23.4,252.5,511.9,138,1.72,1.2,Novilha,YSCKB7GK8X4Q0R6
213.0,Senepol,Macho,12,Média energia,Cerrado,29.2,54.9,472.5,162,1.6,1.0,Garrote,MOHIDFA0BG9YXDC
280.6,Senepol,Fêmea,29,Baixa energia,Nordeste,20.6,97.3,492.2,130,1.63,2.4,Vaca,YX1N1AVZEJY0ZA7
288.0,Hereford,Fêmea,12,Média energia,Sul,24.9,82.2,532.4,166,1.47,1.0,Garrote,DK90VZ3FJ9IVCKO
311.8,Senepol,Macho,24,Alta energia,Sul,27.0,118.0,566.7,168,1.52,2.0,Novilha,UYJMZKAKMRUNPS4
264.7,Brahman,Fêmea,21,Média energia,Cerrado,22.2,83.9,521.4,143,1.8,1.8,Novilha,YC4KYCAT9MCW8TY
219.1,Nelore,Macho,22,Média energia,Cerrado,34.8,151.8,376.9,158,1.0,1.8,Novilha,QTGOZK1YRXUR0WG
242.6,Brahman,Macho,20,Baixa energia,Nordeste,23.1,128.1,521.6,116,2.41,1.7,Novilha,DXHX7OOET8DK2L2
254.5,Hereford,Fêmea,20,Média energia,Cerrado,22.0,296.1,473.2,97,2.25,1.7,Novilha,K4GKJSHH0US2YTG
296.9,Hereford,Fêmea,16,Baixa energia,Nordeste,23.1,26.2,486.3,121,1.57,1.3,Novilha,LMOBUXHPFCB8JQO
285.6,Brahman,Macho,12,Baixa energia,Sul,31.5,51.2,471.9,173,1.08,1.0,Garrote,01R706OM0IEC7MC
253.4,Senepol,Fêmea,28,Alta energia,Nordeste,26.4,25.3,475.9,153,1.45,2.3,Vaca,7MRDM647BP64J7J
348.0,Senepol,Fêmea,13,Baixa energia,Nordeste,28.5,191.5,631.0,99,2.86,1.1,Novilha,S64Y3A2PFO8AMIW
290.9,Hereford,Fêmea,24,Baixa energia,Nordeste,20.3,25.8,497.7,102,2.03,2.0,Novilha,2P0LG3CGZWGIJ1Z
235.6,Angus,Macho,20,Alta energia,Sul,20.5,252.6,498.1,152,1.73,1.7,Novilha,I21T9AQNX103D3W
215.3,Senepol,Macho,15,Baixa energia,Cerrado,26.7,158.5,379.8,124,1.33,1.2,Novilha,29UOP68WLUJPROH
222.9,Brahman,Fêmea,16,Alta energia,Sul,32.2,162.8,444.3,150,1.48,1.3,Novilha,MDDY4K4TDQC0ACT
236.9,Senepol,Fêmea,22,Média energia,Cerrado,33.3,172.9,535.7,143,2.09,1.8,Novilha,8JEH1AJ0T32VP09
224.1,Brahman,Fêmea,14,Alta energia,Nordeste,21.3,59.5,489.7,97,2.74,1.2,Novilha,UVZQMJFNU5DGP66
228.0,Hereford,Fêmea,23,Baixa energia,Nordeste,28.1,67.3,409.6,118,1.54,1.9,Novilha,ICUTAI28Z7TJEDG
242.8,Senepol,Fêmea,24,Alta energia,Nordeste,33.7,102.5,468.0,130,1.73,2.0,Novilha,IHX5LPLS9HY1GDW
226.0,Brahman,Macho,18,Baixa energia,Nordeste,25.8,182.1,411.0,119,1.55,1.5,Novilha,KLZ4ESFHYQL5H57
334.5,Hereford,Fêmea,26,Média energia,Nordeste,32.4,70.9,545.9,175,1.21,2.2,Vaca,PRL07M1JK5LXRNV
212.0,Angus,Macho,18,Alta energia,Cerrado,22.0,43.7,479.0,110,2.43,1.5,Novilha,KP0H2U4RP07WR0T
278.7,Brahman,Fêmea,19,Média energia,Cerrado,34.0,291.3,544.4,165,1.61,1.6,Novilha,76BASKYPD66ZR8D
261.6,Angus,Macho,16,Baixa energia,Nordeste,31.3,16.4,445.8,100,1.84,1.3,Novilha,97VXLHIQY97G5KS
347.4,Angus,Fêmea,25,Baixa energia,Sul,34.1,242.8,635.7,91,3.17,2.1,Vaca,6WGYVR31F14M3PQ
216.8,Nelore,Macho,15,Média energia,Sul,30.1,238.5,455.7,139,1.72,1.2,Novilha,SBXX9WW9BYBO9AA
259.7,Senepol,Fêmea,21,Alta energia,Nordeste,25.5,96.2,466.7,130,1.59,1.8,Novilha,BPHC4RJAGBKR5RQ
345.4,Brahman,Macho,26,Alta energia,Cerrado,34.1,49.3,570.7,155,1.45,2.2,Touro,SRN6OPKE3OAWHT6
329.8,Angus,Macho,29,Baixa energia,Sul,24.1,52.2,570.6,92,2.62,2.4,Touro,XODN9A9OQJGWZLS
322.6,Nelore,Macho,24,Média energia,Sul,25.0,212.3,556.6,169,1.38,2.0,Novilha,FYA8V3JMDT50AAP
238.7,Hereford,Macho,19,Média energia,Sul,30.5,196.4,461.7,140,1.59,1.6,Novilha,J431SZ6GUW175WT
225.6,Brahman,Macho,20,Alta energia,Nordeste,31.5,237.0,451.3,157,1.44,1.7,Novilha,97FX4I71MFGRCXW
300.3,Angus,Macho,27,Alta energia,Sul,33.9,281.9,476.8,176,1.0,2.2,Touro,CXFJFAA9040XJ26
339.4,Senepol,Fêmea,27,Alta energia,Sul,23.1,210.7,611.3,173,1.57,2.2,Vaca,HM4J27POSZYWDXJ
283.5,Nelore,Macho,18,Média energia,Sul,32.0,55.2,514.8,114,2.03,1.5,Novilha,Q9DBHO39JVMJ6QJ
285.7,Angus,Fêmea,25,Alta energia,Sul,31.1,80.6,455.4,119,1.43,2.1,Vaca,KR4GAFX283I18ZV
242.0,Senepol,Fêmea,25,Alta energia,Cerrado,21.0,254.2,506.9,171,1.55,2.1,Vaca,E9HJ1IVFFHF7HEY
315.4,Angus,Fêmea,15,Baixa energia,Nordeste,25.8,70.7,605.3,100,2.9,1.2,Novilha,B53P9PUC6OYSK3M
228.1,Brahman,Fêmea,26,Alta energia,Nordeste,24.2,31.0,520.2,106,2.76,2.2,Vaca,VR5MQGH4UTRG2HI
248.6,Brahman,Fêmea,14,Alta energia,Cerrado,24.6,214.0,454.0,115,1.79,1.2,Novilha,NDDPZOJOH0N66UG
263.8,Brahman,Macho,16,Média energia,Cerrado,34.7,126.7,434.1,112,1.52,1.3,Novilha,9PTWLQ6PA6DM5VJ
276.1,Nelore,Macho,12,Média energia,Nordeste,29.6,276.8,503.9,145,1.57,1.0,Garrote,Q2TJ6GBM2S3FH3Q
236.4,Brahman,Macho,14,Baixa energia,Sul,30.8,198.6,403.3,141,1.18,1.2,Novilha,4Z69FHXNGHLQAJS
217.2,Senepol,Fêmea,26,Alta energia,Sul,34.6,36.2,507.3,137,2.12,2.2,Vaca,PX3YV9FM42I1NST
291.6,Angus,Macho,19,Baixa energia,Nordeste,25.7,284.9,469.1,109,1.63,1.6,Novilha,HKQXL549UVTKR62
243.3,Hereford,Macho,15,Média energia,Sul,32.0,85.0,431.2,91,2.06,1.2,Novilha,GMS9YVQX2RMLRHW
287.2,Senepol,Macho,13,Baixa energia,Cerrado,26.5,107.8,498.2,177,1.19,1.1,Novilha,KEYH21J47WPR86Z
223.2,Senepol,Macho,21,Média energia,Sul,33.0,126.7,430.7,120,1.73,1.8,Novilha,1OBQLEXSQCHU0EL
272.2,Brahman,Macho,15,Baixa energia,Sul,22.7,24.9,541.4,116,2.32,1.2,Novilha,THQV8WQZ293SWMP
279.9,Nelore,Fêmea,14,Baixa energia,Sul,34.2,154.0,498.3,91,2.4,1.2,Novilha,Y4YTYV7W1PMRNOH
207.8,Angus,Macho,13,Alta energia,Nordeste,23.3,45.8,383.4,167,1.05,1.1,Novilha,MVCXYH3N0ZKESON
250.5,Nelore,Fêmea,28,Baixa energia,Cerrado,24.9,126.3,440.6,93,2.04,2.3,Vaca,XUNNSJQFO5TN63Z
220.2,Angus,Fêmea,24,Alta energia,Sul,31.3,111.7,446.6,102,2.22,2.0,Novilha,B4HLRTX2IO0SUA7
209.5,Angus,Fêmea,16,Alta energia,Nordeste,25.9,234.1,381.6,124,1.39,1.3,Novilha,Q45IW558R8FSEFM
348.5,Nelore,Fêmea,20,Alta energia,Sul,29.1,242.9,590.2,161,1.5,1.7,Novilha,VUOK2039I14HUOI
248.4,Senepol,Fêmea,17,Alta energia,Cerrado,26.7,54.5,483.3,155,1.52,1.4,Novilha,HEVQP3XB6FNUBW7
321.5,Angus,Macho,16,Baixa energia,Sul,31.1,116.3,578.7,95,2.71,1.3,Novilha,BTE3KS46VYYY0AS
238.2,Nelore,Macho,21,Média energia,Cerrado,23.4,118.3,528.9,120,2.42,1.8,Novilha,ORTUB41QCUW1217
302.2,Angus,Macho,19,Média energia,Sul,20.9,53.9,589.0,99,2.9,1.6,Novilha,89H5KPIJXDIO8BG
314.0,Hereford,Fêmea,18,Média energia,Cerrado,24.5,241.6,605.9,110,2.65,1.5,Novilha,55BV9VK5KYVZE05
289.3,Senepol,Macho,18,Baixa energia,Sul,27.1,215.1,476.0,163,1.15,1.5,Novilha,YOSTWWCJJQRIMHR
270.7,Brahman,Macho,17,Alta energia,Cerrado,22.5,65.2,440.4,112,1.52,1.4,Novilha,4Y7RLGWYPRHMBPT
261.8,Angus,Fêmea,14,Média energia,Sul,25.3,116.3,457.1,92,2.12,1.2,Novilha,NL04RZUTU7ARARQ
252.3,Hereford,Fêmea,26,Baixa energia,Sul,26.0,40.7,536.6,121,2.35,2.2,Vaca,0Y4RZE7I0G3L34V
339.4,Brahman,Fêmea,15,Alta energia,Nordeste,20.9,192.2,635.2,109,2.71,1.2,Novilha,T0P3MHO2XYT81ZW
324.6,Brahman,Fêmea,23,Média energia,Nordeste,28.7,45.2,603.5,163,1.71,1.9,Novilha,DIW8AIFMRC6C184
344.8,Angus,Macho,17,Alta energia,Cerrado,33.3,295.9,511.3,118,1.41,1.4,Novilha,0S2F54A6IDPMPFQ
218.6,Nelore,Fêmea,15,Média energia,Sul,22.3,236.4,510.7,141,2.07,1.2,Novilha,GVNA2JG5TGUNGN0
309.6,Angus,Fêmea,26,Média energia,Cerrado,29.0,123.2,523.1,135,1.58,2.2,Vaca,MMK6SFCWMGY05EK
340.8,Hereford,Macho,20,Média energia,Nordeste,30.0,177.8,492.2,123,1.23,1.7,Novilha,MIHTIM5UVKH23J4
227.2,Brahman,Macho,16,Alta energia,Cerrado,26.3,274.3,443.6,173,1.25,1.3,Novilha,AI4935LL760XXXK
210.0,Angus,Fêmea,24,Baixa energia,Cerrado,30.5,170.7,366.9,150,1.05,2.0,Novilha,1FIOD6CDUZI86X6
311.2,Nelore,Macho,29,Alta energia,Nordeste,26.2,60.6,542.8,161,1.44,2.4,Touro,IRHWQB6S8P5VH5F
286.2,Angus,Fêmea,16,Média energia,Sul,27.6,119.8,487.0,160,1.26,1.3,Novilha,1J9LRVCUH414DAL
326.3,Senepol,Fêmea,27,Alta energia,Cerrado,20.1,254.5,547.3,159,1.39,2.2,Vaca,HWN0G1D2S98ZE68
221.0,Nelore,Macho,25,Baixa energia,Nordeste,30.4,196.8,463.0,100,2.42,2.1,Touro,EMTHBOVH4A4KHPH
319.3,Hereford,Macho,27,Alta energia,Sul,29.9,198.7,599.6,171,1.64,2.2,Touro,H8IYMJ4PUYNXIMM
230.2,Brahman,Fêmea,26,Baixa energia,Nordeste,20.6,261.4,479.5,178,1.4,2.2,Vaca,SN8YKHG08N617F1
224.5,Angus,Fêmea,15,Baixa energia,Cerrado,25.5,269.3,439.6,152,1.42,1.2,Novilha,CTIIZOWRMOB7YUF
224.6,Nelore,Fêmea,18,Alta energia,Sul,34.7,276.7,497.5,110,2.48,1.5,Novilha,C2UWZR6Q4GFSN9G
322.2,Senepol,Macho,27,Média energia,Sul,26.3,37.5,608.0,92,3.11,2.2,Touro,BS6L76IEY6JH9RQ
299.8,Nelore,Fêmea,19,Baixa energia,Nordeste,27.5,167.8,467.8,171,0.98,1.6,Novilha,F29L7AAKGKO9HRM
278.5,Senepol,Fêmea,28,Alta energia,Nordeste,33.6,224.7,508.3,177,1.3,2.3,Vaca,569D6X3MXJMVQSU
253.8,Hereford,Fêmea,27,Baixa energia,Nordeste,30.8,229.5,446.5,99,1.95,2.2,Vaca,RSLW9BK9OM8VXR9
331.6,Brahman,Fêmea,21,Média energia,Sul,28.7,185.9,488.7,116,1.35,1.8,Novilha,EQ4ICSLIC16BA2R
258.9,Hereford,Fêmea,21,Alta energia,Sul,32.0,58.4,509.2,101,2.48,1.8,Novilha,7N2S4OOGT7MU7VR
322.5,Angus,Macho,13,Alta energia,Cerrado,33.0,241.3,601.9,96,2.91,1.1,Novilha,WK5KDF5DHOF89GA
265.9,Nelore,Fêmea,20,Alta energia,Sul,26.9,218.8,440.3,106,1.65,1.7,Novilha,S0AFQTXJ7UYAXG8
256.5,Senepol,Fêmea,28,Média energia,Cerrado,27.1,35.0,528.4,154,1.77,2.3,Vaca,ZTO96B39K2TH7F5
269.4,Senepol,Fêmea,22,Baixa energia,Nordeste,25.8,144.5,547.4,153,1.82,1.8,Novilha,LU5457YWUT80Y2S
245.2,Nelore,Fêmea,21,Alta energia,Nordeste,34.5,60.5,532.4,115,2.5,1.8,Novilha,ZLOPXCHD5WE5TF0
312.1,Nelore,Macho,28,Baixa energia,Sul,30.5,107.9,501.9,104,1.82,2.3,Touro,9S1E3SN30EFEAHR
275.4,Angus,Macho,15,Baixa energia,Nordeste,21.2,15.2,561.0,122,2.34,1.2,Novilha,YLFJ9NAIK4HX2S9
234.8,Hereford,Macho,27,Média energia,Nordeste,32.9,126.1,432.9,151,1.31,2.2,Touro,DYQG3LR4B40APZQ
334.9,Senepol,Fêmea,26,Alta energia,Sul,27.2,169.5,567.8,136,1.71,2.2,Vaca,EIFQ7U5HKH5SJ8E
257.6,Angus,Fêmea,16,Baixa energia,Cerrado,21.0,189.7,415.2,124,1.27,1.3,Novilha,Z48KHIPW3AQARYH
281.5,Hereford,Macho,17,Alta energia,Sul,28.2,202.4,438.1,154,1.02,1.4,Novilha,SAI5P1DGV6NZEN6
336.0,Angus,Macho,28,Alta energia,Cerrado,26.3,252.5,594.1,161,1.6,2.3,Touro,URK1KKLX7H7XZ3F
293.6,Senepol,Macho,12,Média energia,Sul,33.2,72.5,510.3,165,1.31,1.0,Garrote,883B5OYRS8ZVNH3
217.5,Nelore,Fêmea,15,Alta energia,Sul,23.1,44.9,405.9,172,1.1,1.2,Novilha,VGATMWUVM4H3DLY
341.0,Nelore,Fêmea,28,Alta energia,Nordeste,32.4,256.9,519.6,114,1.57,2.3,Vaca,CKJ9WMSWH26ZI5D
294.2,Hereford,Macho,20,Baixa energia,Sul,28.4,55.4,544.7,146,1.72,1.7,Novilha,DEEOEF755X6JQ4W
250.2,Brahman,Macho,13,Média energia,Sul,20.8,292.7,400.3,121,1.24,1.1,Novilha,L5CSQVZVJ5NOZUF
220.9,Hereford,Macho,19,Alta energia,Cerrado,34.6,254.3,491.8,152,1.78,1.6,Novilha,S4TMJ8FFVLHTHLZ
319.1,Brahman,Fêmea,26,Baixa energia,Nordeste,27.7,155.3,481.0,101,1.6,2.2,Vaca,UXL0JU9QBLJ1FUB
293.0,Angus,Fêmea,18,Média energia,Cerrado,24.4,294.6,471.7,152,1.18,1.5,Novilha,QUJMBVPT0FPBT8K
280.0,Angus,Fêmea,17,Média energia,Cerrado,27.0,38.2,487.9,166,1.25,1.4,Novilha,D072B16PYTKG3C1
334.1,Senepol,Macho,12,Baixa energia,Nordeste,32.9,97.9,556.8,90,2.47,1.0,Garrote,61P0AEQO0JC6TGL
318.3,Brahman,Macho,26,Baixa energia,Nordeste,24.6,195.1,521.5,140,1.45,2.2,Touro,TP9CQ5GFZKJJ7IV
222.8,Senepol,Fêmea,18,Baixa energia,Nordeste,22.9,111.5,420.9,159,1.25,1.5,Novilha,R87TC781S5P0W55
246.8,Nelore,Macho,28,Baixa energia,Sul,21.9,279.2,541.4,97,3.04,2.3,Touro,E78EA2U4RW7YOHW
237.3,Brahman,Fêmea,13,Baixa energia,Nordeste,24.5,29.0,483.5,157,1.57,1.1,Novilha,X13CQFMLJDBPDBE
311.6,Hereford,Macho,20,Alta energia,Nordeste,31.7,169.3,465.1,94,1.63,1.7,Novilha,AS2F1THJXEPY3JU
205.0,Nelore,Macho,20,Alta energia,Nordeste,27.1,181.4,419.5,178,1.21,1.7,Novilha,XS1EFV11ET00W6B
285.5,Nelore,Macho,24,Média energia,Cerrado,23.4,199.3,566.8,175,1.61,2.0,Novilha,DYCYFKY3EXBAJFR
314.4,Hereford,Macho,17,Alta energia,Cerrado,22.5,84.1,509.6,128,1.53,1.4,Novilha,OKV60RVHMRGYISV
331.5,Nelore,Fêmea,17,Alta energia,Sul,25.0,115.7,495.7,112,1.47,1.4,Novilha,L7GDPYYQJ97BBW5
251.3,Brahman,Macho,14,Alta energia,Cerrado,34.1,254.7,515.1,157,1.68,1.2,Novilha,LKPA66A1VXAB1PN
323.2,Senepol,Fêmea,28,Baixa energia,Sul,25.1,66.5,564.1,141,1.71,2.3,Vaca,XB74RNXG1T2FUIA
216.6,Nelore,Fêmea,28,Média energia,Cerrado,34.8,249.8,452.1,93,2.53,2.3,Vaca,EHEA46TFMEPG6E1
327.0,Brahman,Fêmea,23,Média energia,Nordeste,27.3,173.2,485.0,136,1.16,1.9,Novilha,7MFG4DUERNFO6YA
219.1,Angus,Macho,27,Média energia,Cerrado,22.7,231.0,390.2,110,1.56,2.2,Touro,UW40JHA11QQMES8
259.6,Brahman,Fêmea,26,Média energia,Sul,33.4,216.9,503.0,145,1.68,2.2,Vaca,F35KGMX1TNBUF8X
319.6,Senepol,Fêmea,24,Alta energia,Cerrado,26.9,70.2,500.8,155,1.17,2.0,Novilha,7ESS47AT7WVBN73
222.5,Brahman,Fêmea,12,Alta energia,Nordeste,30.6,175.0,448.1,148,1.52,1.0,Garrote,8GCFILK5TOOB60E
234.4,Hereford,Macho,28,Baixa energia,Sul,34.8,261.6,466.1,96,2.41,2.3,Touro,D4JY5YNTA8QLNOZ
308.3,Senepol,Macho,14,Média energia,Nordeste,20.8,135.3,500.8,138,1.39,1.2,Novilha,SGIUKF3EW9Y0UH2
308.0,Angus,Fêmea,26,Alta energia,Nordeste,21.5,290.3,600.3,105,2.78,2.2,Vaca,JFDACB75Z23T0R4
296.2,Hereford,Macho,15,Alta energia,Sul,30.8,141.1,572.6,106,2.61,1.2,Novilha,N0AR1UR4B9MOQ0Y
304.1,Brahman,Fêmea,15,Baixa energia,Nordeste,24.2,51.4,562.5,173,1.49,1.2,Novilha,TG9EMP8I04RXG07
281.4,Senepol,Fêmea,29,Baixa energia,Nordeste,22.8,122.9,443.1,176,0.92,2.4,Vaca,7YASHYDK6XPIPCU
237.8,Angus,Macho,28,Baixa energia,Cerrado,20.6,286.0,403.7,164,1.01,2.3,Touro,R35GFZGRUIET5OA
251.9,Hereford,Fêmea,22,Alta energia,Nordeste,20.3,102.7,475.8,123,1.82,1.8,Novilha,M5DJ77OVTVZZN3A
227.2,Angus,Macho,14,Alta energia,Nordeste,31.6,261.7,401.3,122,1.43,1.2,Novilha,TDX4LK75P21P5RP
336.3,Brahman,Macho,19,Baixa energia,Nordeste,22.0,265.6,633.0,115,2.58,1.6,Novilha,N8FGUBW9URURGP1
287.5,Angus,Fêmea,25,Média energia,Nordeste,27.0,111.6,461.3,155,1.12,2.1,Vaca,9P477Q51E8NK6ES
260.1,Nelore,Macho,12,Baixa energia,Sul,29.1,34.1,483.2,152,1.47,1.0,Garrote,BI6936S5GJX5CO9
269.3,Hereford,Macho,25,Baixa energia,Cerrado,26.4,220.1,473.9,176,1.16,2.1,Touro,GFO01OXXZ862ZYO
342.1,Angus,Fêmea,13,Baixa energia,Nordeste,20.4,100.3,588.0,130,1.89,1.1,Novilha,BPICRFI5VJARQPJ
223.0,Brahman,Fêmea,15,Baixa energia,Nordeste,31.8,237.0,392.4,175,0.97,1.2,Novilha,VT57IRDGNY5QG5K
287.9,Brahman,Macho,17,Alta energia,Sul,20.2,138.4,502.4,147,1.46,1.4,Novilha,E6RE1KBP7MSXK0D
275.9,Angus,Macho,12,Média energia,Nordeste,31.4,150.7,467.1,168,1.14,1.0,Garrote,9SOCQTJ7TNKGKFC
291.7,Brahman,Fêmea,28,Baixa energia,Sul,33.4,235.6,574.9,99,2.86,2.3,Vaca,QSVBOVNTYHQKP7M
202.7,Senepol,Macho,19,Média energia,Cerrado,26.5,120.9,358.8,104,1.5,1.6,Novilha,KMD42N2SH0X1QIZ
330.8,Senepol,Macho,12,Média energia,Cerrado,28.0,138.5,617.9,131,2.19,1.0,Garrote,Q6TQATO4H11GXLV
339.8,Senepol,Macho,16,Média energia,Nordeste,27.2,119.1,614.7,146,1.88,1.3,Novilha,UQV6NCQKBXYUECN
