id,record_origin,source_kind,generation_method,split,source_family,source_url,seed_question_number,question_text,question_type,option_a,option_b,option_c,option_d,option_e,correct_answer_letters,correct_answer_positions,multiple_correct,option_count,domain,approach,difficulty,keywords,answer_rationale,reference
PMP-0127-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,127,"You are reviewing the situation during delivery. Choose the most appropriate answer for this PMP-style scenario: In an organization, project managers report directly to the head of a project management office (PMO). In this case, which statement is probably not true?",multiple_choice,Projects will be run by the functional organization and project managers expedite change control.,The project management office will actually be responsible for direct management of the projects.,It will be easier for the PMO to ensure that the organizational process assets provided are used.,The head of the project management office can strengthen the matrix as a manager of project managers.,,A,1,no,4,Process,Predictive,medium,"change, communications",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 186."
PMP-0127-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,127,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? In an organization, project managers report directly to the head of a project management office (PMO). In this case, which statement is probably not true?",multiple_choice,The project management office will actually be responsible for direct management of the projects.,Projects will be run by the functional organization and project managers expedite change control.,The head of the project management office can strengthen the matrix as a manager of project managers.,It will be easier for the PMO to ensure that the organizational process assets provided are used.,,B,2,no,4,Process,Predictive,medium,"change, communications",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 186."
PMP-0127-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,127,"Scenario-based practice item. Which response is MOST appropriate here? In an organization, project managers report directly to the head of a project management office (PMO). In this case, which statement is probably not true?",multiple_choice,Projects will be run by the functional organization and project managers expedite change control.,The head of the project management office can strengthen the matrix as a manager of project managers.,The project management office will actually be responsible for direct management of the projects.,It will be easier for the PMO to ensure that the organizational process assets provided are used.,,A,1,no,4,Process,Predictive,medium,"change, communications",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 186."
PMP-0128-00,seed,public_seed_pdf,seed_original,test,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,128,"During a project, you applied a series of measurements relating to team performance and product performance. You were warned that the act of measurement may influence the outcomes. What is this measurement pitfall referred to?",multiple_choice,Hawthorne effect,Confirmation bias,Correlation vs. causation,Root cause analysis,,A,1,no,4,People,Predictive,medium,team,Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 7th Edition, page 112."
PMP-0128-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,128,"From a PMI perspective, which option best answers the following? During a project, you applied a series of measurements relating to delivery team performance and product performance. You were warned that the act of measurement may influence the outcomes. What is this measurement pitfall referred to?",multiple_choice,Hawthorne effect,Confirmation bias,Correlation vs. causation,Root cause analysis,,A,1,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 7th Edition, page 112."
PMP-0128-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,128,"A project manager faces this situation: During a project, you applied a series of measurements relating to team performance and product performance. You were warned that the act of measurement may influence the outcomes. What is this measurement pitfall referred to? Select the best response.",multiple_choice,Hawthorne effect,Correlation vs. causation,Root cause analysis,Confirmation bias,,A,1,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 7th Edition, page 112."
PMP-0128-03,synthetic,synthetic_augmented,contextualized_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,128,"The team asks for guidance before moving forward. Choose the most appropriate answer for this PMP-style scenario: During a project, you applied a series of measurements relating to team performance and product performance. You were warned that the act of measurement may influence the outcomes. What is this measurement pitfall referred to?",multiple_choice,Confirmation bias,Root cause analysis,Correlation vs. causation,Hawthorne effect,,D,4,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 7th Edition, page 112."
PMP-0128-04,synthetic,synthetic_augmented,exam_prompt_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,128,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? During a project, you applied a series of measurements relating to team performance and product performance. You were warned that the act of measurement may influence the outcomes. What is this measurement pitfall referred to?",multiple_choice,Hawthorne effect,Correlation vs. causation,Confirmation bias,Root cause analysis,,A,1,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 7th Edition, page 112."
PMP-0128-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,128,"Scenario-based practice item. Which response is MOST appropriate here? During a project, you applied a series of measurements relating to team performance and product performance. You were warned that the act of measurement may influence the outcomes. What is this measurement pitfall referred to?",multiple_choice,Confirmation bias,Root cause analysis,Hawthorne effect,Correlation vs. causation,,C,3,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 7th Edition, page 112."
PMP-0129-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,129,The use of scarce resources must be decided upon with functional managers before it causes delays in your project. Which is probably your most important skill right now?,multiple_choice,Planning,Negotiating,Facilitating,Documenting,,B,2,no,4,People,Predictive,medium,team,Correct answer key carried from the original seed dataset; see reference/source URL.,"PMBOK® Guide 6th Edition, page 61."
PMP-0129-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,129,"From a PMI perspective, which option best answers the following? The use of scarce resources should be decided upon with functional managers before it causes delays in your project. Which is probably your most important skill right now?",multiple_choice,Planning,Negotiating,Facilitating,Documenting,,B,2,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 61."
PMP-0129-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,129,A project manager faces this situation: The use of scarce resources must be decided upon with functional managers before it causes delays in your project. Which is probably your most important skill right now? Select the best response.,multiple_choice,Documenting,Facilitating,Negotiating,Planning,,C,3,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 61."
PMP-0129-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,129,A sponsor wants a recommended action. Choose the most appropriate answer for this PMP-style scenario: The use of scarce resources must be decided upon with functional managers before it causes delays in your project. Which is probably your most important skill right now?,multiple_choice,Documenting,Facilitating,Planning,Negotiating,,D,4,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 61."
PMP-0129-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,129,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? The use of scarce resources must be decided upon with functional managers before it causes delays in your project. Which is probably your most important skill right now?",multiple_choice,Planning,Documenting,Negotiating,Facilitating,,C,3,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 61."
PMP-0129-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,test,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,129,Scenario-based practice item. Which response is MOST appropriate here? The use of scarce resources must be decided upon with functional managers before it causes delays in your project. Which is probably your most important skill right now?,multiple_choice,Documenting,Negotiating,Planning,Facilitating,,B,2,no,4,People,Predictive,medium,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMBOK® Guide 6th Edition, page 61."
PMP-0130-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,130,Which question is not appropriate for a weighting system to evaluate seller's performance according to weighted criteria?,multiple_choice,What is the yearly investment in development of personnel per year and employee?,How many reference customers have been verified by the seller in the specific field?,What financial status and reputation in the market place could be assessed?,Has a CV of the prospective project manager been sent with the proposal?,,D,4,no,4,Business Environment,Predictive,medium,stakeholder,Correct answer key carried from the original seed dataset; see reference/source URL.,"Software Project Management For Dummies by Teresa Luckey, Joseph Phillips, page 252."
PMP-0130-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,130,"From a PMI perspective, which option best answers the following? Which question is not appropriate for a weighting system to evaluate seller's performance according to weighted criteria?",multiple_choice,What is the yearly investment in development of personnel per year and employee?,How many reference customers have been verified by the seller in the specific field?,What financial status and reputation in the market place could be assessed?,Has a CV of the prospective project manager been sent with the proposal?,,D,4,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Software Project Management For Dummies by Teresa Luckey, Joseph Phillips, page 252."
PMP-0130-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,130,A project manager faces this situation: Which question is not appropriate for a weighting system to evaluate seller's performance according to weighted criteria? Select the best response.,multiple_choice,What is the yearly investment in development of personnel per year and employee?,What financial status and reputation in the market place could be assessed?,Has a CV of the prospective project manager been sent with the proposal?,How many reference customers have been verified by the seller in the specific field?,,C,3,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Software Project Management For Dummies by Teresa Luckey, Joseph Phillips, page 252."
PMP-0130-03,synthetic,synthetic_augmented,contextualized_shuffle,test,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,130,The project manager needs to respond quickly and appropriately. Choose the most appropriate answer for this PMP-style scenario: Which question is not appropriate for a weighting system to evaluate seller's performance according to weighted criteria?,multiple_choice,How many reference customers have been verified by the seller in the specific field?,Has a CV of the prospective project manager been sent with the proposal?,What financial status and reputation in the market place could be assessed?,What is the yearly investment in development of personnel per year and employee?,,B,2,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Software Project Management For Dummies by Teresa Luckey, Joseph Phillips, page 252."
PMP-0130-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,130,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? Which question is not appropriate for a weighting system to evaluate seller's performance according to weighted criteria?",multiple_choice,Has a CV of the prospective project manager been sent with the proposal?,What financial status and reputation in the market place could be assessed?,What is the yearly investment in development of personnel per year and employee?,How many reference customers have been verified by the seller in the specific field?,,A,1,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Software Project Management For Dummies by Teresa Luckey, Joseph Phillips, page 252."
PMP-0130-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,130,Scenario-based practice item. Which response is MOST appropriate here? Which question is not appropriate for a weighting system to evaluate seller's performance according to weighted criteria?,multiple_choice,What financial status and reputation in the market place could be assessed?,What is the yearly investment in development of personnel per year and employee?,Has a CV of the prospective project manager been sent with the proposal?,How many reference customers have been verified by the seller in the specific field?,,C,3,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Software Project Management For Dummies by Teresa Luckey, Joseph Phillips, page 252."
PMP-0131-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,131,Which is not an example of a correctly handled contract closure procedure?,multiple_choice,Early termination of a contract because of a repudiatory breach,Settling and finally closing the contract agreement,Product verification by stakeholders and administrative closure,Early termination of a contract because of an immaterial breach,,D,4,no,4,Business Environment,Predictive,easy,"stakeholder, procurement",Correct answer key carried from the original seed dataset; see reference/source URL.,"Project Manager Street Smarts: A Real World Guide to PMP Skills, by Linda Kretz Zaval and Terri A. Wagner, page 669."
PMP-0131-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,131,"From a PMI perspective, which option best answers the following? Which is not an example of a correctly handled contract closure procedure?",multiple_choice,Early termination of a contract because of a repudiatory breach,Settling and finally closing the contract agreement,Product verification by stakeholders and administrative closure,Early termination of a contract because of an immaterial breach,,D,4,no,4,Business Environment,Predictive,easy,"stakeholder, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Project Manager Street Smarts: A Real World Guide to PMP Skills, by Linda Kretz Zaval and Terri A. Wagner, page 669."
PMP-0131-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,131,A project manager faces this situation: Which is not an example of a correctly handled contract closure procedure? Select the best response.,multiple_choice,Settling and finally closing the contract agreement,Early termination of a contract because of an immaterial breach,Product verification by stakeholders and administrative closure,Early termination of a contract because of a repudiatory breach,,B,2,no,4,Business Environment,Predictive,easy,"stakeholder, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Project Manager Street Smarts: A Real World Guide to PMP Skills, by Linda Kretz Zaval and Terri A. Wagner, page 669."
PMP-0131-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,131,This appears in a scenario-based practice exam. Choose the most appropriate answer for this PMP-style scenario: Which is not an example of a correctly handled contract closure procedure?,multiple_choice,Settling and finally closing the contract agreement,Product verification by stakeholders and administrative closure,Early termination of a contract because of a repudiatory breach,Early termination of a contract because of an immaterial breach,,D,4,no,4,Business Environment,Predictive,easy,"stakeholder, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Project Manager Street Smarts: A Real World Guide to PMP Skills, by Linda Kretz Zaval and Terri A. Wagner, page 669."
PMP-0131-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,131,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? Which is not an example of a correctly handled contract closure procedure?",multiple_choice,Early termination of a contract because of an immaterial breach,Product verification by stakeholders and administrative closure,Early termination of a contract because of a repudiatory breach,Settling and finally closing the contract agreement,,A,1,no,4,Business Environment,Predictive,easy,"stakeholder, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Project Manager Street Smarts: A Real World Guide to PMP Skills, by Linda Kretz Zaval and Terri A. Wagner, page 669."
PMP-0131-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,131,Scenario-based practice item. Which response is MOST appropriate here? Which is not an example of a correctly handled contract closure procedure?,multiple_choice,Product verification by stakeholders and administrative closure,Early termination of a contract because of an immaterial breach,Early termination of a contract because of a repudiatory breach,Settling and finally closing the contract agreement,,B,2,no,4,Business Environment,Predictive,easy,"stakeholder, procurement",Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"Project Manager Street Smarts: A Real World Guide to PMP Skills, by Linda Kretz Zaval and Terri A. Wagner, page 669."
PMP-0132-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,132,You gathered a lot of knowledge on project management in your business life. What is an appropriate use for that?,multiple_choice,"Share your knowledge with the professional community in form of books, articles, lectures, seminars etc.","It is your knowledge, and it has a high market value. You may consider it your intellectual property, which you keep secret.",There are better project managers somewhere in this world. They should help developing the professional community.,Your job is managing projects for your customers. You should not worry about other project managers.,,A,1,no,4,Business Environment,Predictive,medium,stakeholder,Correct answer key carried from the original seed dataset; see reference/source URL.,"PMP Handbook, pages 27-29, chapter: Professional Development Units (PDUs), categories 2-5 ( pmi.org/Certification/~/media/PDF/Certifications/pdc_pmphandbook.ashx)."
PMP-0132-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,132,"From a PMI perspective, which option best answers the following? You gathered a lot of knowledge on project management in your business life. What is an appropriate use for that?",multiple_choice,"Share your knowledge with the professional community in form of books, articles, lectures, seminars etc.","It is your knowledge, and it has a high market value. You may consider it your intellectual property, which you keep secret.",There are better project managers somewhere in this world. They should help developing the professional community.,Your job is managing projects for your customers. You should not worry about other project managers.,,A,1,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMP Handbook, pages 27-29, chapter: Professional Development Units (PDUs), categories 2-5 ( pmi.org/Certification/~/media/PDF/Certifications/pdc_pmphandbook.ashx)."
PMP-0132-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,132,A project manager faces this situation: You gathered a lot of knowledge on project management in your business life. What is an appropriate use for that? Select the best response.,multiple_choice,Your job is managing projects for your customers. You should not worry about other project managers.,There are better project managers somewhere in this world. They should help developing the professional community.,"Share your knowledge with the professional community in form of books, articles, lectures, seminars etc.","It is your knowledge, and it has a high market value. You may consider it your intellectual property, which you keep secret.",,C,3,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMP Handbook, pages 27-29, chapter: Professional Development Units (PDUs), categories 2-5 ( pmi.org/Certification/~/media/PDF/Certifications/pdc_pmphandbook.ashx)."
PMP-0132-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,132,You are reviewing the situation during delivery. Choose the most appropriate answer for this PMP-style scenario: You gathered a lot of knowledge on project management in your business life. What is an appropriate use for that?,multiple_choice,Your job is managing projects for your customers. You should not worry about other project managers.,"Share your knowledge with the professional community in form of books, articles, lectures, seminars etc.","It is your knowledge, and it has a high market value. You may consider it your intellectual property, which you keep secret.",There are better project managers somewhere in this world. They should help developing the professional community.,,B,2,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMP Handbook, pages 27-29, chapter: Professional Development Units (PDUs), categories 2-5 ( pmi.org/Certification/~/media/PDF/Certifications/pdc_pmphandbook.ashx)."
PMP-0132-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,132,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? You gathered a lot of knowledge on project management in your business life. What is an appropriate use for that?",multiple_choice,"Share your knowledge with the professional community in form of books, articles, lectures, seminars etc.",Your job is managing projects for your customers. You should not worry about other project managers.,"It is your knowledge, and it has a high market value. You may consider it your intellectual property, which you keep secret.",There are better project managers somewhere in this world. They should help developing the professional community.,,A,1,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMP Handbook, pages 27-29, chapter: Professional Development Units (PDUs), categories 2-5 ( pmi.org/Certification/~/media/PDF/Certifications/pdc_pmphandbook.ashx)."
PMP-0132-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,132,Scenario-based practice item. Which response is MOST appropriate here? You gathered a lot of knowledge on project management in your business life. What is an appropriate use for that?,multiple_choice,There are better project managers somewhere in this world. They should help developing the professional community.,"Share your knowledge with the professional community in form of books, articles, lectures, seminars etc.",Your job is managing projects for your customers. You should not worry about other project managers.,"It is your knowledge, and it has a high market value. You may consider it your intellectual property, which you keep secret.",,B,2,no,4,Business Environment,Predictive,medium,stakeholder,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMP Handbook, pages 27-29, chapter: Professional Development Units (PDUs), categories 2-5 ( pmi.org/Certification/~/media/PDF/Certifications/pdc_pmphandbook.ashx)."
PMP-0133-00,seed,public_seed_pdf,seed_original,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,133,Respect is…,multiple_choice,"…a duty to show a high regard for oneself, others, and the resources entrusted.","…a limitation to trust, confidence and performance excellence through cooperation.",…accepting a level of information which may lead to disrespectful behavior.,…limited to respecting the physical and intellectual property rights of others.,,A,1,no,4,People,Predictive,easy,team,Correct answer key carried from the original seed dataset; see reference/source URL.,"PMI Code of Ethics and Professional Conduct, page 3 (https://www.pmi.org/about/ethics/code)."
PMP-0133-01,synthetic,synthetic_augmented,paraphrase_stem,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,133,"From a PMI perspective, which option best answers the following? Respect is…?",multiple_choice,"…a duty to show a high regard for oneself, others, and the resources entrusted.","…a limitation to trust, confidence and performance excellence through cooperation.",…accepting a level of information which may lead to disrespectful behavior.,…limited to respecting the physical and intellectual property rights of others.,,A,1,no,4,People,Predictive,easy,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMI Code of Ethics and Professional Conduct, page 3 (https://www.pmi.org/about/ethics/code)."
PMP-0133-02,synthetic,synthetic_augmented,option_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,133,A project manager faces this situation: Respect is…? Select the best response.,multiple_choice,…accepting a level of information which may lead to disrespectful behavior.,"…a duty to show a high regard for oneself, others, and the resources entrusted.",…limited to respecting the physical and intellectual property rights of others.,"…a limitation to trust, confidence and performance excellence through cooperation.",,B,2,no,4,People,Predictive,easy,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMI Code of Ethics and Professional Conduct, page 3 (https://www.pmi.org/about/ethics/code)."
PMP-0133-03,synthetic,synthetic_augmented,contextualized_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,133,The team asks for guidance before moving forward. Choose the most appropriate answer for this PMP-style scenario: Respect is…?,multiple_choice,"…a duty to show a high regard for oneself, others, and the resources entrusted.",…accepting a level of information which may lead to disrespectful behavior.,…limited to respecting the physical and intellectual property rights of others.,"…a limitation to trust, confidence and performance excellence through cooperation.",,A,1,no,4,People,Predictive,easy,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMI Code of Ethics and Professional Conduct, page 3 (https://www.pmi.org/about/ethics/code)."
PMP-0133-04,synthetic,synthetic_augmented,exam_prompt_shuffle,train,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,133,"Exam-style prompt: Considering current PMP exam logic, what is the best answer? Respect is…?",multiple_choice,"…a limitation to trust, confidence and performance excellence through cooperation.","…a duty to show a high regard for oneself, others, and the resources entrusted.",…limited to respecting the physical and intellectual property rights of others.,…accepting a level of information which may lead to disrespectful behavior.,,B,2,no,4,People,Predictive,easy,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMI Code of Ethics and Professional Conduct, page 3 (https://www.pmi.org/about/ethics/code)."
PMP-0133-05,synthetic,synthetic_augmented,scenario_prompt_shuffle,validation,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,133,Scenario-based practice item. Which response is MOST appropriate here? Respect is…?,multiple_choice,…accepting a level of information which may lead to disrespectful behavior.,"…a duty to show a high regard for oneself, others, and the resources entrusted.",…limited to respecting the physical and intellectual property rights of others.,"…a limitation to trust, confidence and performance excellence through cooperation.",,B,2,no,4,People,Predictive,easy,team,Synthetic variant of a seed item; correct answer remapped from the seed answer key after any option shuffle.,"PMI Code of Ethics and Professional Conduct, page 3 (https://www.pmi.org/about/ethics/code)."
PMP-0134-00,seed,public_seed_pdf,seed_original,test,180 Practice Questions - Smart Learning,https://i-mokymas.com/wp-content/uploads/2022/10/180_pmp_practice_questions_2021_edition-2.pdf,134,"During a post-mortem meeting, discussion arises about who has to take responsibility for some major failures. It has become obvious that the attendees of the meeting will not come to a jointly accepted conclusion. What is not an appropriate strategy for such a situation?",multiple_choice,Separate the people from the problem,"Focus on interests, not positions",Insist on objective criteria and standards,Suspend the discussion and schedule another meeting,,D,4,no,4,People,Predictive,medium,"team, schedule",Correct answer key carried from the original seed dataset; see reference/source URL.,"The Human Aspects of Project Management: Human Resources Skills for the Project Manager by Vijay K. Verma, Volume Two, page 152."
